H3K4me3H3K4me2H3K9ac,28102
H3K4me3H3K4me2H3K18ac,27376
H3K4me3H3K4me2H3K23me2,25921
H3K18acH2BK12acH4K91ac,25302
H3K4me2H3K18acH4K91ac,24515
H3K18acH2BK5acH4K91ac,24149
H3K4me3H3K4me2H4K8ac,23623
H3K18acH4K91acH2BK20ac,23352
H3K4meH3K18acH4K91ac,22926
H3K4meH3K4me2H3K18ac,22381
H2BK12acH4K91acH2BK20ac,21956
H3K4me2H3K18acH2BK5ac,21787
H3K18acH2BK12acH2BK20ac,21269
H3K18acH2BK120acH4K91ac,20750
H2BK12acH2BK5acH4K91ac,20289
H3K18acH2BK12acH2BK5ac,20286
H3K4meH3K18acH2BK12ac,20160
H3K4me2H3K18acH2BK12ac,19890
H3K4me2H3K9acH3K18ac,19569
H3K4meH3K18acH2BK20ac,19463
H3K4me3H3K4meH3K4me2,19378
H2BK120acH4K91acH2BK20ac,19090
H3K18acH2BK15acH4K91ac,18984
H3K4me2H4K8acH3K18ac,18954
H3K4me3H3K9acH3K18ac,18616
H3K4me3H3K4me2H2BK5ac,18573
H3K4me3H3K4me2H4K91ac,18165
H2BK120acH2BK12acH4K91ac,18153
H3K4meH4K91acH2BK20ac,18082
H3K4meH2BK12acH4K91ac,18073
H3K4me2H2BK5acH4K91ac,17997
H2BK15acH4K91acH2BK20ac,17849
H3K18acH2BK120acH2BK20ac,17530
H3K4meH3K18acH2BK5ac,17513
H3K18acH2BK120acH2BK12ac,17270
H3K4meH3K18acH2BK15ac,17106
H3K4meH3K4me2H4K91ac,17043
H2BK12acH2BK15acH4K91ac,16907
H3K4meH2BK12acH2BK20ac,16826
H3K4me2H3K9acH4K8ac,16793
H2BK5acH4K91acH2BK20ac,16608
H3K4me2H3K18acH3K23me2,16568
H3K4me3H3K9acH4K8ac,16558
H2BK12acH2BK15acH2BK20ac,16469
H2BK120acH2BK12acH2BK20ac,16468
H3K18acH2BK15acH2BK20ac,16455
H3K4me3H4K8acH3K18ac,16450
H3K4me2H3K9acH2BK5ac,16442
H3K4me2H2BK12acH4K91ac,16395
H3K4meH3K4me2H2BK12ac,16387
H3K18acH2BK12acH2BK15ac,16321
H3K4meH2BK5acH4K91ac,16279
H3K4me2H3K9acH3K23me2,16158
H3K4me3H3K9acH3K23me2,16064
H4K8acH3K18acH4K91ac,15948
H2BK12acH2BK5acH2BK20ac,15883
H2AK5acH2BK12acH4K91ac,15795
H3K18acH2BK5acH2BK20ac,15665
H3K18acH3K4acH4K91ac,15642
H3K4meH2BK15acH4K91ac,15592
H3K4me3H3K18acH3K23me2,15538
H2AK5acH2BK12acH2BK20ac,15449
H3K4me3H3K9acH2BK5ac,15411
H3K18acH4K91acH4K5ac,15387
H3K4me3H3K18acH4K91ac,15228
H3K18acH2AK5acH4K91ac,15201
H2AK5acH4K91acH2BK20ac,15006
H3K4meH2BK12acH2BK5ac,15003
H3K4me2H3K18acH4K5ac,14988
H3K4me2H2BK12acH2BK5ac,14897
H2BK5acH2BK15acH4K91ac,14877
H3K18acH2AK5acH2BK12ac,14811
H2BK120acH2BK5acH4K91ac,14700
H3K4me3H3K27me3H3K4me2,14477
H3K4me2H3K18acH2BK20ac,14307
H3K4meH3K18acH2BK120ac,14251
H2AK5acH2BK12acH2BK5ac,14241
H3K4me3H3K18acH2BK5ac,14226
H3K4meH2BK120acH4K91ac,14216
H3K4me2H4K8acH4K91ac,14198
H3K4meH2BK15acH2BK20ac,14184
H3K4meH3K4me2H2BK5ac,14150
H3K18acH2BK120acH2BK5ac,14128
H3K27acH3K4me2H3K18ac,14120
H3K4me2H3K9acH4K91ac,14079
H3K18acH2BK5acH2BK15ac,13921
H3K27acH3K4me2H2BK5ac,13906
H3K4me2H3K18acH2BK15ac,13888
H3K4me2H3K18acH2BK120ac,13792
H3K4meH2BK12acH2BK15ac,13789
H2BK12acH2BK5acH2BK15ac,13757
H4K8acH3K18acH2BK5ac,13736
H2AK5acH2BK5acH4K91ac,13701
H3K4meH3K4me2H2BK20ac,13652
H3K18acH2AK5acH2BK20ac,13555
H3K4me3H3K4me2H2BK12ac,13493
H3K27acH3K18acH2BK5ac,13392
H3K18acH2BK5acH4K5ac,13269
H3K9acH3K18acH2BK5ac,13258
H3K4meH3K4me2H2BK15ac,13211
H3K4me2H4K8acH2BK5ac,13191
H3K4me3H3K9acH4K91ac,13160
H3K9acH4K8acH3K18ac,13131
H3K4me3H3K4me2H4K5ac,13100
H4K8acH2BK5acH4K91ac,12920
H3K4me2H4K8acH3K23me2,12875
H3K4meH2BK5acH2BK20ac,12865
H3K4me2H4K91acH4K5ac,12864
H2AK5acH2BK12acH2BK15ac,12844
H3K4meH2BK120acH2BK20ac,12832
H2BK120acH2BK12acH2BK5ac,12768
H3K4me2H2BK120acH4K91ac,12751
H3K18acH2AK5acH2BK5ac,12685
H3K4meH3K18acH2AK5ac,12664
H3K4me3H3K4me2H3K56ac,12600
H3K4me3H4K8acH3K23me2,12587
H3K9acH3K18acH4K91ac,12535
H3K4meH2AK5acH2BK12ac,12448
H2AK5acH2BK15acH2BK20ac,12436
H3K4acH2BK5acH4K91ac,12360
H2AK5acH2BK15acH4K91ac,12346
H3K4me2H4K91acH2BK20ac,12295
H2BK5acH2BK15acH2BK20ac,12289
H3K4meH2BK120acH2BK12ac,12279
H3K27acH3K4me2H3K9ac,12248
H3K4me3H3K27acH3K4me2,12229
H2BK5acH4K91acH4K5ac,12162
H3K4acH2BK12acH4K91ac,12157
H3K4meH2AK5acH4K91ac,12071
H3K4me2H2BK5acH4K5ac,12063
H3K4me2H3K18acH3K56ac,12055
H3K27acH3K18acH4K91ac,12055
H3K4me2H2BK12acH2BK20ac,11994
H3K18acH3K4acH2BK5ac,11931
H3K4meH2BK5acH2BK15ac,11892
H3K4me3H4K8acH4K91ac,11847
H3K4me2H3K18acH3K4ac,11830
H3K4me2H3K9acH3K56ac,11690
H2BK120acH2BK15acH4K91ac,11679
H3K4meH3K4me2H4K8ac,11671
H2BK120acH2BK5acH2BK20ac,11617
H3K4me2H3K9acH4K5ac,11587
H3K4acH2BK120acH4K91ac,11584
H3K4acH4K91acH2BK20ac,11564
H2AK5acH2BK5acH2BK20ac,11558
H3K18acH3K4acH2BK12ac,11546
H3K27acH3K4me2H4K91ac,11527
H3K4me3H3K9acH3K56ac,11459
H3K4me3H3K27acH3K9ac,11436
H3K27acH2BK5acH4K91ac,11435
H3K4meH3K4me2H3K23me2,11415
H3K4meH4K8acH3K18ac,11406
H2AK5acH2BK120acH4K91ac,11355
H3K4me2H2BK15acH4K91ac,11342
H3K9acH3K18acH3K23me2,11228
H3K4me3H4K8acH2BK5ac,11188
H3K4meH2AK5acH2BK20ac,11093
H3K4me3H2BK5acH4K91ac,11091
H3K4me3H3K9acH4K5ac,11089
H3K4me3H3K4meH3K18ac,11053
H3K4me3H3K18acH4K5ac,10991
H3K4me2H3K4acH4K91ac,10987
H2AK5acH2BK5acH2BK15ac,10872
H3K18acH2BK12acH4K5ac,10848
H3K18acH2BK120acH2BK15ac,10824
H3K4me2H4K91acH3K23me2,10812
H3K4meH2AK5acH2BK5ac,10801
H3K18acH3K4acH2BK120ac,10781
H3K18acH2AK5acH2BK15ac,10776
H2BK120acH2BK15acH2BK20ac,10773
H3K4me2H2BK5acH3K23me2,10750
H3K4me2H2BK120acH2BK12ac,10732
H3K4me3H3K4me2H2BK15ac,10716
H3K27me3H3K4meH3K4me2,10715
H2AK5acH2BK120acH2BK12ac,10665
H2AK5acH2BK120acH2BK20ac,10615
H3K4me3H3K18acH2BK12ac,10605
H3K4me3H3K18acH3K56ac,10587
H4K8acH3K18acH2BK12ac,10586
H3K18acH3K4acH2BK20ac,10516
H3K4me2H2BK5acH3K56ac,10506
H3K4me2H4K8acH4K5ac,10480
H3K9acH4K8acH2BK5ac,10463
H3K9acH2BK5acH4K91ac,10435
H4K8acH3K18acH4K5ac,10426
H3K18acH2AK5acH2BK120ac,10425
H3K27acH3K9acH2BK5ac,10415
H3K4meH3K4me2H2BK120ac,10409
H2BK12acH4K91acH4K5ac,10389
H3K4meH3K4acH4K91ac,10302
H3K27acH3K9acH3K18ac,10278
H3K4meH3K18acH3K4ac,10217
H3K4me3H3K4meH3K23me2,10187
H3K4me2H2BK12acH2BK15ac,10146
H3K4meH4K8acH4K91ac,10141
H3K4me3H2BK5acH3K23me2,10063
H3K9acH3K18acH4K5ac,10058
H3K4me3H3K27acH2BK5ac,10043
H3K4me3H3K27acH3K18ac,10025
H3K18acH4K91acH3K56ac,9996
H4K8acH2BK12acH4K91ac,9992
H3K9acH3K18acH3K56ac,9971
H3K4me3H4K91acH3K23me2,9965
H3K4me2H4K91acH3K56ac,9964
H3K18acH2BK5acH3K56ac,9963
H3K4meH2AK5acH2BK15ac,9867
H3K9acH4K8acH4K91ac,9852
H3K4me2H2BK120acH2BK5ac,9768
H3K4me2H3K9acH2BK12ac,9738
H3K4me2H3K18acH2AK5ac,9725
H3K4meH2BK120acH2BK5ac,9690
H3K4meH3K4me2H2AK5ac,9689
H4K8acH3K18acH3K23me2,9660
H2BK120acH2BK12acH2BK15ac,9657
H3K4acH2BK12acH2BK20ac,9618
H3K18acH4K91acH3K23me2,9578
H3K4me2H2BK120acH2BK20ac,9560
H4K8acH2BK15acH4K91ac,9526
H3K27acH3K18acH2BK12ac,9480
H3K4acH2BK120acH2BK20ac,9477
H3K18acH2BK120acH4K5ac,9470
H3K9acH4K8acH3K23me2,9453
H2BK120acH4K91acH4K5ac,9414
H3K4acH2BK12acH2BK5ac,9410
H3K4me2H4K8acH2BK12ac,9371
H3K4me3H4K8acH4K5ac,9330
H4K8acH3K18acH2BK15ac,9306
H3K4acH2BK15acH4K91ac,9230
H3K4me3H2BK5acH3K56ac,9226
H3K4meH3K18acH4K5ac,9217
H3K4me2H3K4acH2BK5ac,9201
H3K27acH2BK12acH2BK5ac,9200
H3K4me2H4K8acH3K56ac,9167
H3K27acH3K4me2H4K5ac,9151
H4K8acH4K91acH4K5ac,9142
H3K4acH2BK120acH2BK12ac,9142
H3K27acH3K18acH4K5ac,9136
H3K4me2H2BK5acH2BK20ac,9098
H3K9acH2BK5acH3K56ac,9071
H3K4me3H4K91acH4K5ac,8998
H4K8acH2BK12acH2BK5ac,8959
H3K4me3H2BK5acH4K5ac,8951
H3K27acH3K4me2H2BK12ac,8942
H3K4me2H2BK5acH2BK15ac,8921
H3K4me2H2AK5acH2BK12ac,8905
H3K4me3H4K8acH3K56ac,8872
H2BK12acH2BK5acH4K5ac,8856
H3K9acH2BK5acH3K23me2,8822
H3K4meH4K91acH4K5ac,8803
H3K4me2H2AK5acH4K91ac,8793
H3K9acH2BK5acH4K5ac,8776
H3K4meH3K4me2H3K9ac,8746
H3K18acH2BK5acH3K23me2,8736
H3K4me3H3K9acH2BK12ac,8719
H3K4me3H3K4me2H3K4ac,8711
H3K27acH2BK5acH4K5ac,8706
H2BK5acH4K91acH3K56ac,8677
H3K18acH3K4acH4K5ac,8674
H3K27acH2BK12acH4K91ac,8655
H3K4me2H2BK12acH3K23me2,8626
H3K4me2H2BK12acH4K5ac,8618
H3K9acH3K18acH2BK12ac,8569
H3K4acH2AK5acH4K91ac,8515
H3K4acH4K91acH4K5ac,8512
H3K9acH4K8acH4K5ac,8507
H3K27acH3K4me2H3K56ac,8506
H4K8acH2BK5acH4K5ac,8497
H3K27acH3K4me2H4K8ac,8471
H3K4me3H4K91acH3K56ac,8466
H3K4meH2BK120acH2BK15ac,8434
H3K4me3H3K4meH4K8ac,8428
H3K4me2H2BK15acH2BK20ac,8423
H3K18acH3K4acH2BK15ac,8408
H3K9acH4K8acH3K56ac,8350
H4K8acH3K18acH3K56ac,8312
H2AK5acH2BK120acH2BK5ac,8300
H3K9acH4K91acH4K5ac,8280
H3K4me2H3K56acH4K5ac,8186
H3K4me3H3K18acH2BK15ac,8138
H3K4me3H2BK12acH4K91ac,8130
H4K91acH4K5acH2BK20ac,8128
H3K4me2H2AK5acH2BK5ac,8123
H3K18acH4K5acH2BK20ac,8121
H3K27acH4K91acH4K5ac,8066
H3K27me3H3K4me2H3K23me2,8044
H3K4meH3K4acH2BK20ac,8041
H3K4meH4K8acH2BK5ac,8035
H3K27acH3K18acH3K56ac,8030
H3K9acH4K91acH3K56ac,8020
H3K18acH3K56acH4K5ac,7999
H3K27acH3K9acH4K91ac,7984
H3K4acH2BK120acH2BK5ac,7954
H3K27acH2BK5acH3K56ac,7917
H3K4meH3K4acH2BK12ac,7912
H3K4me3H3K27me3H3K4me,7909
H3K4meH4K8acH2BK15ac,7891
H3K27acH3K9acH4K8ac,7864
H3K4meH2AK5acH2BK120ac,7832
H3K4meH3K4me2H3K4ac,7823
H3K4acH2BK5acH2BK20ac,7796
H3K4me3H3K27acH4K8ac,7791
H3K9acH4K91acH3K23me2,7778
H3K27acH4K8acH3K18ac,7778
H3K18acH3K4acH2AK5ac,7728
H3K4meH3K4me2H4K5ac,7724
H3K4me3H2BK12acH3K23me2,7709
H3K4me3H2BK12acH2BK5ac,7705
H3K4me2H3K4acH2BK12ac,7694
H3K4me3H3K27acH4K91ac,7680
H3K4me3H3K4meH3K9ac,7655
H4K8acH2BK5acH2BK15ac,7651
H3K27acH4K8acH2BK5ac,7647
H4K8acH3K18acH3K4ac,7642
H3K27me3H3K4me2H3K18ac,7639
H3K4me3H3K27me3H3K23me2,7631
H3K4me3H3K4meH4K91ac,7622
H3K4meH3K4acH2BK5ac,7603
H3K4me2H4K8acH2BK15ac,7588
H3K27acH3K9acH3K56ac,7574
H3K4acH2AK5acH2BK12ac,7546
H2BK120acH2BK5acH2BK15ac,7542
H4K8acH3K4acH4K91ac,7534
H3K27acH3K18acH2BK120ac,7503
H3K4me3H3K27acH3K56ac,7495
H3K4acH2BK15acH2BK20ac,7408
H3K9acH2BK12acH2BK5ac,7406
H3K4meH3K18acH3K23me2,7365
H3K4me2H4K5acH3K23me2,7340
H2BK120acH2BK12acH4K5ac,7331
H3K4me3H3K18acH3K4ac,7323
H3K4me2H3K56acH3K23me2,7320
H3K27acH2BK120acH4K91ac,7298
H3K4meH4K8acH2BK12ac,7291
H3K4me3H4K8acH2BK12ac,7288
H3K18acH2BK12acH3K23me2,7279
H3K4meH3K4acH2BK120ac,7275
H3K4me3H3K56acH4K5ac,7270
H4K8acH4K91acH2BK20ac,7255
H3K27acH3K9acH4K5ac,7241
H3K4acH2AK5acH2BK20ac,7222
H2BK5acH4K91acH3K23me2,7205
H3K4me3H3K56acH3K23me2,7186
H4K8acH2BK5acH3K56ac,7183
H3K4me2H3K4acH4K5ac,7155
H3K4acH2BK12acH2BK15ac,7131
H3K4me3H3K4me2H2BK120ac,7116
H2BK120acH2BK5acH4K5ac,7102
H2BK5acH3K56acH4K5ac,7102
H3K4me2H3K9acH3K4ac,7084
H3K4acH2BK5acH4K5ac,7070
H4K91acH3K56acH4K5ac,7068
H3K9acH3K56acH4K5ac,7056
H3K4me3H3K27acH4K5ac,7046
H3K18acH2BK15acH4K5ac,7032
H3K4me3H4K5acH3K23me2,7031
H3K9acH2BK12acH4K91ac,7023
H4K8acH4K91acH3K23me2,6992
H3K4me2H2AK5acH2BK20ac,6987
H4K8acH3K18acH2BK20ac,6985
H3K4me2H2BK120acH4K5ac,6968
H3K4me2H2BK15acH3K23me2,6964
H3K4me2H4K8acH3K4ac,6941
H4K8acH2BK12acH2BK15ac,6937
H3K4acH2AK5acH2BK5ac,6924
H4K8acH4K91acH3K56ac,6923
H3K4meH2BK5acH4K5ac,6877
H3K27acH2BK120acH2BK5ac,6874
H3K27acH4K91acH3K56ac,6846
H2BK120acH4K5acH2BK20ac,6841
H3K4me2H3K4acH2BK120ac,6824
H3K27acH3K4me2H2BK120ac,6797
H3K27me3H3K4me2H4K8ac,6795
H3K4meH3K4acH2BK15ac,6752
H2AK5acH2BK120acH2BK15ac,6748
H3K4acH2BK5acH2BK15ac,6746
H4K8acH3K18acH2BK120ac,6728
H2BK12acH4K5acH2BK20ac,6725
H3K27acH3K18acH3K4ac,6715
H4K8acH2BK120acH4K91ac,6712
H2BK15acH4K91acH4K5ac,6672
H3K4meH2BK12acH4K5ac,6618
H3K9acH3K56acH3K23me2,6598
H3K27acH3K4meH3K18ac,6591
H4K8acH2BK5acH3K23me2,6586
H3K4me3H3K9acH3K4ac,6584
H3K27acH3K4meH3K4me2,6567
H3K4me3H3K4acH4K91ac,6477
H3K4me3H3K27me3H3K18ac,6450
H4K8acH3K4acH2BK5ac,6438
H3K27acH3K4acH4K91ac,6420
H3K27acH3K4me2H3K23me2,6398
H3K18acH4K5acH3K23me2,6389
H3K27acH3K4acH2BK5ac,6352
H3K18acH2BK12acH3K56ac,6348
H3K4acH2AK5acH2BK120ac,6345
H3K27acH4K8acH4K91ac,6337
H3K4me3H3K4me2H2BK20ac,6326
H3K4meH3K9acH3K18ac,6323
H3K9acH3K18acH3K4ac,6301
H3K27acH3K4meH2BK5ac,6290
H3K4me3H3K4meH2BK15ac,6278
H3K27acH2BK120acH2BK12ac,6266
H3K9acH4K5acH3K23me2,6248
H3K18acH3K56acH3K23me2,6231
H3K4me3H3K4meH2BK12ac,6222
H3K4me3H2BK15acH3K23me2,6206
H3K4me3H2BK15acH4K91ac,6199
H3K27acH3K4me2H3K4ac,6189
H3K4meH4K8acH2BK20ac,6176
H3K4me3H3K18acH2BK120ac,6174
H3K4meH4K5acH2BK20ac,6158
H3K4me3H3K27acH3K23me2,6127
H4K8acH2BK15acH2BK20ac,6097
H3K4me2H2BK120acH2BK15ac,6094
H3K4meH2BK120acH4K5ac,6074
H3K4me3H3K27me3H4K8ac,6072
H3K4me2H2BK12acH3K56ac,6059
H3K27acH3K4meH4K91ac,6048
H4K8acH3K56acH4K5ac,6044
H3K4me2H3K9acH2BK15ac,6019
H3K4me3H3K4meH2BK5ac,5980
H3K27acH3K9acH3K23me2,5978
H3K9acH4K8acH2BK12ac,5974
H3K27acH3K56acH4K5ac,5960
H3K4meH3K4acH2AK5ac,5920
H3K4acH2BK120acH2BK15ac,5919
H3K4me2H2AK5acH2BK15ac,5900
H3K27acH3K18acH2BK20ac,5898
H3K18acH2BK15acH3K23me2,5881
H3K27acH4K8acH4K5ac,5871
H3K4acH2BK12acH4K5ac,5859
H2BK12acH4K91acH3K56ac,5843
H2BK5acH4K5acH2BK20ac,5836
H3K4me2H3K4acH2BK20ac,5827
H2BK12acH4K91acH3K23me2,5818
H3K18acH3K4acH3K56ac,5807
H3K4me2H2AK5acH2BK120ac,5783
H3K27acH2BK12acH4K5ac,5776
H2AK5acH4K91acH4K5ac,5753
H3K4me3H4K8acH3K4ac,5749
H4K8acH2BK12acH2BK20ac,5745
H3K4me3H3K4acH2BK5ac,5739
H3K4acH2BK120acH4K5ac,5736
H3K4me3H4K8acH2BK15ac,5735
H3K18acH2AK5acH4K5ac,5722
H3K27acH4K91acH2BK20ac,5721
H3K27acH4K8acH3K56ac,5704
H2BK12acH2BK5acH3K23me2,5661
H3K9acH3K4acH4K91ac,5655
H2BK12acH2BK5acH3K56ac,5652
H3K4me2H3K4acH3K56ac,5614
H3K4acH2AK5acH2BK15ac,5612
H3K27acH3K4meH2BK12ac,5610
H3K9acH2BK12acH3K23me2,5570
H3K4me3H3K9acH2BK15ac,5567
H3K9acH3K4acH2BK5ac,5521
H3K4me2H2BK15acH4K5ac,5510
H3K27acH2BK12acH2BK20ac,5494
H3K4acH4K91acH3K56ac,5489
H4K8acH2BK12acH4K5ac,5458
H3K27me3H3K4meH3K18ac,5449
H3K27acH3K18acH3K23me2,5439
H3K27acH3K9acH2BK12ac,5429
H3K9acH3K18acH2BK15ac,5395
H3K4me2H3K9acH2BK120ac,5388
H4K8acH2AK5acH4K91ac,5374
H3K27acH2BK5acH3K23me2,5374
H3K4me2H3K4acH2BK15ac,5362
H3K4me3H2BK120acH4K91ac,5347
H3K4me2H3K4acH3K23me2,5327
H4K8acH2BK5acH2BK20ac,5319
H4K8acH2AK5acH2BK5ac,5315
H3K4me2H4K5acH2BK20ac,5301
H3K27acH2BK5acH2BK20ac,5300
H3K4me3H3K4me2H2AK5ac,5296
H2BK5acH3K56acH3K23me2,5283
H3K4me2H4K8acH2BK120ac,5266
H2BK5acH2BK15acH4K5ac,5248
H3K4me3H3K4me2H3K79me2,5214
H3K4me3H2BK12acH4K5ac,5202
H4K8acH4K5acH3K23me2,5170
H3K27acH2BK120acH2BK20ac,5169
H4K91acH4K5acH3K23me2,5169
