H3K4me3H3K4me2,54310
H3K18acH4K91ac,42928
H3K4me2H3K18ac,42373
H3K4meH3K4me2,40783
H3K4meH3K18ac,37430
H3K18acH2BK12ac,36822
H2BK12acH4K91ac,36035
H4K91acH2BK20ac,35044
H3K18acH2BK5ac,34792
H2BK5acH4K91ac,34113
H2BK12acH2BK20ac,33984
H3K18acH2BK20ac,33180
H2BK12acH2BK5ac,31432
H3K4meH4K91ac,31112
H2BK15acH2BK20ac,30662
H2BK15acH4K91ac,30499
H3K4me2H4K91ac,30453
H3K4meH2BK12ac,29745
H3K4me2H3K9ac,29540
H3K4me2H2BK5ac,29413
H2BK12acH2BK15ac,29184
H3K18acH2BK15ac,28967
H3K4me3H3K9ac,28317
H3K4me2H4K8ac,28072
H2BK120acH4K91ac,27969
H3K4me2H3K23me2,27785
H3K4me3H3K18ac,27580
H3K4meH2BK20ac,27469
H3K4me2H2BK12ac,27312
H3K4meH2BK5ac,26810
H3K4meH2BK15ac,26650
H3K18acH2BK120ac,26102
H3K4me3H3K23me2,25961
H2AK5acH2BK12ac,25838
H4K8acH3K18ac,24938
H2BK5acH2BK15ac,24938
H2BK120acH2BK20ac,24835
H3K4me3H4K8ac,23949
H4K8acH2BK5ac,23677
H2BK5acH2BK20ac,23638
H2BK120acH2BK12ac,23324
H2AK5acH4K91ac,23091
H4K8acH4K91ac,22682
H2AK5acH2BK5ac,22487
H2AK5acH2BK15ac,22431
H2AK5acH2BK20ac,22323
H3K18acH2AK5ac,20910
H3K4acH4K91ac,20012
H3K9acH3K18ac,19968
H3K27me3H3K4me2,19662
H3K18acH4K5ac,19554
H3K4me3H3K4me,19534
H3K4me2H2BK15ac,19436
H3K4meH2AK5ac,19125
H3K4me2H2BK20ac,18846
H3K18acH3K4ac,18773
H3K4me3H2BK5ac,18724
H3K4meH4K8ac,18508
H3K4meH2BK120ac,18371
H3K4me3H4K91ac,18329
H3K4me2H4K5ac,18111
H3K27acH3K4me2,17825
H2BK120acH2BK5ac,17814
H4K91acH4K5ac,17681
H3K4me2H2BK120ac,17209
H3K9acH4K8ac,17119
H3K18acH3K23me2,17106
H3K9acH2BK5ac,16946
H4K8acH2BK15ac,16734
H3K9acH3K23me2,16198
H3K27acH3K18ac,16170
H3K27acH2BK5ac,15932
